register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
id_group9/hc_o + lsu_group3/hc_o,8,1064,0.007518796992481203,0.7518796992481203
id_group9/hc_o + lsu_group4/hc_o,8,1064,0.007518796992481203,0.7518796992481203
id_group9/hc_o + lsu_group5/hc_o,8,1064,0.007518796992481203,0.7518796992481203
id_group1/hc_o + register_set_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + register_set_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + store_dest_addr_ex_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + store_dest_addr_ex_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + store_source_ex_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + use_store_ops_ex_o,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[0],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[0],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[1],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[1],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[2],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[2],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[3],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[3],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[4],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[4],4,532,0.007518796992481203,0.7518796992481203
alu_operand_b_ex_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
alu_operand_b_ex_o_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[5],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[5],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[6],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[6],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[7],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[7],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[8],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[8],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[9],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[9],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[10],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[10],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[11],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[11],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[12],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[12],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[13],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[13],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[14],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[14],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[15],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[15],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[16],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[16],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[17],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[17],4,532,0.007518796992481203,0.7518796992481203
alu_operand_c_ex_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
alu_operand_c_ex_o_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[18],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[18],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[19],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[19],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[20],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[20],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[21],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[21],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[22],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[22],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[23],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[23],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[24],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[24],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[25],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[25],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[26],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[26],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[27],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[27],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + pc_id_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + pc_id_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[28],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[28],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[29],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[29],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[30],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[30],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rf_reg[31],4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rf_reg[31],4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + rs1_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + rs1_o_tag,4,532,0.007518796992481203,0.7518796992481203
data_we_q_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
data_we_q_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_d_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_d_o_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_s1_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_s1_o_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_s2_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
check_s2_o_tag + id_group2/hc_o,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + is_store_post_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + is_store_post_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + memory_set_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + memory_set_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + pc_if_o_tag,4,532,0.007518796992481203,0.7518796992481203
id_group2/hc_o + pc_if_o_tag,4,532,0.007518796992481203,0.7518796992481203
alu_operand_a_ex_o_tag + id_group1/hc_o,4,532,0.007518796992481203,0.7518796992481203
id_group1/hc_o + id_group1/sd_o,2,266,0.007518796992481203,0.7518796992481203
id_group2/hc_o + id_group2/sd_o,2,266,0.007518796992481203,0.7518796992481203
alu_operand_b_ex_o_tag + tcr_q,40,5376,0.00744047619047619,0.744047619047619
id_group1/hc_o + id_group6/hc_o,15,2044,0.007338551859099804,0.7338551859099804
id_group1/hc_o + id_group8/hc_o,15,2044,0.007338551859099804,0.7338551859099804
csr_group13/hc_o + id_group1/hc_o,15,2044,0.007338551859099804,0.7338551859099804
id_group2/hc_o + id_group8/hc_o,15,2044,0.007338551859099804,0.7338551859099804
id_group4/hc_o + id_group5/hc_o,15,2044,0.007338551859099804,0.7338551859099804
alu_operand_b_ex_o_tag + tpr_q,39,5376,0.007254464285714286,0.7254464285714286
data_type_q_tag + rf_reg[15],12,1680,0.007142857142857143,0.7142857142857143
rdata_offset_q_tag + rf_reg[15],12,1680,0.007142857142857143,0.7142857142857143
data_type_q_tag + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_type_q_tag + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_type_q_tag + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + data_type_q_tag,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + data_type_q_tag,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + data_type_q_tag,8,1120,0.007142857142857143,0.7142857142857143
data_type_q_tag + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rdata_offset_q_tag,8,1120,0.007142857142857143,0.7142857142857143
rdata_offset_q_tag + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
rdata_offset_q_tag + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rdata_offset_q_tag,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rdata_offset_q_tag,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rdata_offset_q_tag,8,1120,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rdata_offset_q_tag,8,1120,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag/hc_o + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s2_o_tag/hc_o + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag/hc_o + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
is_store_post_o_tag/hc_o + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rs1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_we_q_tag/hc_o + pc_if_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
store_dest_addr_ex_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s2_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
register_set_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
is_store_post_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
rs1_o_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_we_q_tag/hc_o + store_dest_addr_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
store_source_ex_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + store_source_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s2_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
register_set_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
is_store_post_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
rs1_o_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_we_q_tag/hc_o + use_store_ops_ex_o/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + alu_operand_c_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + check_s2_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + check_d_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + is_store_post_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rs1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + data_we_q_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + alu_operand_c_ex_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + check_d_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + register_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + is_store_post_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rs1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + data_we_q_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag/hc_o + check_s1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag/hc_o + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + check_s2_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag/hc_o + check_s1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + register_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + is_store_post_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rs1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + data_we_q_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_s2_o_tag/hc_o + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag/hc_o + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + register_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
is_store_post_o_tag/hc_o + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rs1_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
data_we_q_tag/hc_o + memory_set_o_tag/hc_o,8,1120,0.007142857142857143,0.7142857142857143
check_d_o_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
check_s2_o_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
is_store_post_o_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
memory_set_o_tag + rf_reg[1],6,840,0.007142857142857143,0.7142857142857143
pc_if_o_tag + rf_reg[1],6,840,0.007142857142857143,0.7142857142857143
register_set_o_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
rf_reg[15] + store_source_ex_o_tag,6,840,0.007142857142857143,0.7142857142857143
rf_reg[15] + rf_reg[2],6,840,0.007142857142857143,0.7142857142857143
data_we_q_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
alu_operand_c_ex_o_tag + rf_reg[15],6,840,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[5],4,560,0.007142857142857143,0.7142857142857143
rf_reg[5] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[5] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[5],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[5],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[5],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[5],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[6],4,560,0.007142857142857143,0.7142857142857143
rf_reg[6] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[6] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[6],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[6],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[6],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[6],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[7],4,560,0.007142857142857143,0.7142857142857143
rf_reg[7] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[7] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[7],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[7],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[7],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[7],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[8],4,560,0.007142857142857143,0.7142857142857143
rf_reg[8] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[8] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[8],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[8],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[8],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[8],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag + pc_if_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + alu_operand_b_ex_o_tag,4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag + check_s1_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag + memory_set_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[9],4,560,0.007142857142857143,0.7142857142857143
rf_reg[9] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[9] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[9],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[9],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[9],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[9],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[10],4,560,0.007142857142857143,0.7142857142857143
rf_reg[10] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[10] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[10],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[10],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[10],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[10],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[11],4,560,0.007142857142857143,0.7142857142857143
rf_reg[11] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[11] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[11],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[11],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[11],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[11],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[12],4,560,0.007142857142857143,0.7142857142857143
rf_reg[12] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[12] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[12],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[12],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[12],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[12],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[13],4,560,0.007142857142857143,0.7142857142857143
rf_reg[13] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[13] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[13],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[13],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[13],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[13],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[14],4,560,0.007142857142857143,0.7142857142857143
rf_reg[14] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[14] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[14],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[14],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[14],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[14],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[15],4,560,0.007142857142857143,0.7142857142857143
rf_reg[15] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[15] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[15],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[15],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[15],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[15],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[16],4,560,0.007142857142857143,0.7142857142857143
rf_reg[16] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[16] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[16],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[16],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[16],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[16],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[17],4,560,0.007142857142857143,0.7142857142857143
rf_reg[17] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[17] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[17],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[17],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[17],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[17],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[18],4,560,0.007142857142857143,0.7142857142857143
rf_reg[18] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[18] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[18],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[18],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[18],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[18],4,560,0.007142857142857143,0.7142857142857143
pc_if_o_tag/hc_o + rf_reg[19],4,560,0.007142857142857143,0.7142857142857143
rf_reg[19] + store_dest_addr_ex_o_tag/hc_o,4,560,0.007142857142857143,0.7142857142857143
rf_reg[19] + use_store_ops_ex_o/hc_o,4,560,0.007142857142857143,0.7142857142857143
alu_operand_a_ex_o_tag/hc_o + rf_reg[19],4,560,0.007142857142857143,0.7142857142857143
alu_operand_b_ex_o_tag/hc_o + rf_reg[19],4,560,0.007142857142857143,0.7142857142857143
check_s1_o_tag/hc_o + rf_reg[19],4,560,0.007142857142857143,0.7142857142857143
memory_set_o_tag/hc_o + rf_reg[19],4,560,0.007142857142857143,0.7142857142857143
