register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
rf_reg[14] + rf_reg[15],30,480,0.0625,6.25
rf_reg[15] + rf_reg[16],30,480,0.0625,6.25
rf_reg[15] + rf_reg[17],30,480,0.0625,6.25
rf_reg[15] + rf_reg[18],30,480,0.0625,6.25
rf_reg[15] + rf_reg[19],30,480,0.0625,6.25
rf_reg[15] + rf_reg[20],30,480,0.0625,6.25
rf_reg[15] + rf_reg[21],30,480,0.0625,6.25
rf_reg[15] + rf_reg[22],30,480,0.0625,6.25
rf_reg[15] + rf_reg[23],30,480,0.0625,6.25
rf_reg[15] + rf_reg[24],30,480,0.0625,6.25
rf_reg[15] + rf_reg[25],30,480,0.0625,6.25
rf_reg[15] + rf_reg[26],30,480,0.0625,6.25
rf_reg[15] + rf_reg[27],30,480,0.0625,6.25
rf_reg[15] + rf_reg[28],30,480,0.0625,6.25
rf_reg[15] + rf_reg[29],30,480,0.0625,6.25
rf_reg[15] + rf_reg[30],30,480,0.0625,6.25
rf_reg[15] + rf_reg[31],30,480,0.0625,6.25
alu_operator_o_mode + check_d_o_tag,59,960,0.06145833333333333,6.145833333333333
alu_operator_o_mode + check_s1_o_tag,59,960,0.06145833333333333,6.145833333333333
alu_operator_o_mode + is_store_post_o_tag,59,960,0.06145833333333333,6.145833333333333
check_s1_o_tag + hc_o_26,67,1104,0.06068840579710145,6.068840579710145
alu_operand_a_ex_o_tag + id_stage/hc_o,67,1104,0.06068840579710145,6.068840579710145
tpr_load_store_enable/hc_o + tpr_load_store_mode/hc_o,70,1168,0.059931506849315065,5.993150684931506
alu_operand_a_ex_o_tag + alu_operator_o_mode,57,960,0.059375,5.9375
alu_operand_b_ex_o_tag + alu_operator_o_mode,57,960,0.059375,5.9375
id_group0/hc_o + store_dest_addr_ex_o_tag,18,304,0.05921052631578947,5.921052631578947
alu_operand_b_ex_o_tag + id_stage/hc_o,65,1104,0.058876811594202896,5.88768115942029
alu_operator_o_mode/hc_o + tpr_load_store_enable/hc_o,68,1168,0.05821917808219178,5.821917808219178
