register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
store_source_ex_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
csr_group14/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
csr_group18/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
csr_group20/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
tcr_execute/hc_o + tcr_execute/sd_o,10,120,0.08333333333333333,8.333333333333332
id_group8/hc_o + tcr_execute/hc_o,37,456,0.08114035087719298,8.114035087719298
pc_id_o_tag/hc_o + tcr_execute/hc_o,19,240,0.07916666666666666,7.916666666666666
id_group2/hc_o + tcr_execute/hc_o,36,456,0.07894736842105263,7.894736842105263
tcr_execute/hc_o + tpr_arith/hc_o,35,456,0.07675438596491228,7.675438596491229
tcr_branch/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group0/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group1/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group2/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group4/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group5/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group7/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group13/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
csr_group17/hc_o + tcr_execute/hc_o,35,456,0.07675438596491228,7.675438596491229
alu_operand_b_ex_o_tag/hc_o + tcr_execute/hc_o,18,240,0.075,7.5
rs1_o_tag/hc_o + tcr_execute/hc_o,18,240,0.075,7.5
register_set_o_tag/hc_o + tcr_execute/hc_o,17,240,0.07083333333333333,7.083333333333333
if_stage/hc_o + pc_if_o_tag,32,456,0.07017543859649122,7.017543859649122
alu_operand_a_ex_o_tag/hc_o + tcr_execute/hc_o,16,240,0.06666666666666667,6.666666666666667
memory_set_o_tag + sp_o_26,2,30,0.06666666666666667,6.666666666666667
rf_reg[1] + sp_o_rf_tag,2,30,0.06666666666666667,6.666666666666667
tcr_arith/hc_o + tcr_execute/hc_o,30,456,0.06578947368421052,6.578947368421052
tcr_execute/hc_o + tcr_jump/hc_o,30,456,0.06578947368421052,6.578947368421052
tcr_execute/hc_o + tcr_load_store/hc_o,30,456,0.06578947368421052,6.578947368421052
hc_o_rf_tag + rf_reg[1],504,8040,0.0626865671641791,6.26865671641791
csr_group19/hc_o + tcr_execute/hc_o,15,240,0.0625,6.25
id_stage/hc_o + memory_set_o_tag,50,828,0.06038647342995169,6.038647342995169
memory_set_o_tag + memory_set_o_tag/hc_o,14,240,0.058333333333333334,5.833333333333333
pc_if_o_tag + pc_if_o_tag/hc_o,14,240,0.058333333333333334,5.833333333333333
id_group9/hc_o + memory_set_o_tag,7,120,0.058333333333333334,5.833333333333333
hc_o_26 + memory_set_o_tag,47,828,0.05676328502415459,5.676328502415459
pc_id_o_tag + pc_if_o_tag,17,360,0.04722222222222222,4.722222222222222
rf_reg[1] + rf_reg[2],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[3],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[4],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[5],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[6],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[7],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[8],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[9],15,360,0.041666666666666664,4.166666666666666
rf_reg[10] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[11] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[12] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[13] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[14] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[15] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[16] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[17] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[18] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[19] + rf_reg[1],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[20],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[21],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[22],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[23],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[24],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[25],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[26],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[27],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[28],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[29],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[30],15,360,0.041666666666666664,4.166666666666666
rf_reg[1] + rf_reg[31],15,360,0.041666666666666664,4.166666666666666
rf_reg[9] + tcr_execute/hc_o,10,240,0.041666666666666664,4.166666666666666
csr_group12/hc_o + csr_group15/hc_o,30,876,0.03424657534246575,3.4246575342465753
memory_set_o_tag/hc_o + tpr_load_store_enable/hc_o,15,456,0.03289473684210526,3.289473684210526
csr_group12/hc_o + id_group9/hc_o,15,456,0.03289473684210526,3.289473684210526
csr_group15/hc_o + id_group9/hc_o,15,456,0.03289473684210526,3.289473684210526
tpr_load_store_enable/hc_o + tpr_load_store_mode/hc_o,28,876,0.0319634703196347,3.1963470319634704
pc_if_o_tag/hc_o + tpr_load_store_enable/hc_o,14,456,0.03070175438596491,3.070175438596491
memory_set_o_tag/hc_o + tpr_load_store_mode/hc_o,14,456,0.03070175438596491,3.070175438596491
alu_operator_o_mode + memory_set_o_tag,22,720,0.030555555555555555,3.0555555555555554
rf_reg[0] + rf_reg[1],11,360,0.030555555555555555,3.0555555555555554
memory_set_o_tag/hc_o + tpr/hc_o_32,50,1656,0.030193236714975844,3.0193236714975846
memory_set_o_tag/hc_o + tcr/hc_o_32,49,1656,0.029589371980676328,2.9589371980676327
memory_set_o_tag/hc_o + pc_if_o_tag/hc_o,14,480,0.029166666666666667,2.9166666666666665
pc_if_o_tag/hc_o + tpr_load_store_mode/hc_o,13,456,0.02850877192982456,2.850877192982456
pc_if_o_tag/hc_o + tpr/hc_o_32,47,1656,0.028381642512077296,2.8381642512077296
pc_if_o_tag/hc_o + tcr/hc_o_32,47,1656,0.028381642512077296,2.8381642512077296
lsu_reg/hc_o + tcr/hc_o_32,80,3192,0.02506265664160401,2.506265664160401
check_s1_o_tag + memory_set_o_tag,9,360,0.025,2.5
check_s2_o_tag + memory_set_o_tag,9,360,0.025,2.5
memory_set_o_tag + store_dest_addr_ex_o_tag,9,360,0.025,2.5
memory_set_o_tag + store_source_ex_o_tag,9,360,0.025,2.5
memory_set_o_tag + use_store_ops_ex_o,9,360,0.025,2.5
alu_operand_b_ex_o_tag + memory_set_o_tag,9,360,0.025,2.5
alu_operand_c_ex_o_tag + memory_set_o_tag,9,360,0.025,2.5
tcr/hc_o_32 + tpr/hc_o_32,918,37764,0.02430886558627264,2.430886558627264
tpr_arith/hc_o + tpr_load_store_mode/hc_o,20,876,0.0228310502283105,2.28310502283105
csr_group12/hc_o + if_stage/hc_o,20,876,0.0228310502283105,2.28310502283105
csr_group15/hc_o + if_stage/hc_o,20,876,0.0228310502283105,2.28310502283105
memory_set_o_tag + rdata_q_tag,59,2592,0.022762345679012346,2.2762345679012346
data_type_q_tag + memory_set_o_tag,16,720,0.022222222222222223,2.2222222222222223
rf_reg[4] + rf_reg[7],8,360,0.022222222222222223,2.2222222222222223
rf_reg[10] + rf_reg[5],8,360,0.022222222222222223,2.2222222222222223
rf_reg[6] + rf_reg[9],8,360,0.022222222222222223,2.2222222222222223
rf_reg[11] + rf_reg[14],8,360,0.022222222222222223,2.2222222222222223
rf_reg[12] + rf_reg[17],8,360,0.022222222222222223,2.2222222222222223
rf_reg[13] + rf_reg[16],8,360,0.022222222222222223,2.2222222222222223
rf_reg[18] + rf_reg[23],8,360,0.022222222222222223,2.2222222222222223
rf_reg[19] + rf_reg[22],8,360,0.022222222222222223,2.2222222222222223
rf_reg[20] + rf_reg[25],8,360,0.022222222222222223,2.2222222222222223
rf_reg[21] + rf_reg[24],8,360,0.022222222222222223,2.2222222222222223
rf_reg[26] + rf_reg[29],8,360,0.022222222222222223,2.2222222222222223
rf_reg[28] + rf_reg[31],8,360,0.022222222222222223,2.2222222222222223
if_stage/hc_o + pc_id_o_tag,10,456,0.021929824561403508,2.1929824561403506
id_group9/hc_o + if_stage/hc_o,10,456,0.021929824561403508,2.1929824561403506
hc_o_rf_tag + tpr_load_store_enable/hc_o,134,6360,0.021069182389937106,2.1069182389937104
csr_group12/hc_o + hc_o_rf_tag,134,6360,0.021069182389937106,2.1069182389937104
csr_group15/hc_o + hc_o_rf_tag,134,6360,0.021069182389937106,2.1069182389937104
hc_o_rf_tag + tpr_load_store_mode/hc_o,133,6360,0.02091194968553459,2.091194968553459
hc_o_rf_tag + pc_if_o_tag/hc_o,134,6432,0.020833333333333332,2.083333333333333
hc_o_rf_tag + memory_set_o_tag/hc_o,134,6432,0.020833333333333332,2.083333333333333
hc_o_rf_tag + id_group9/hc_o,67,3216,0.020833333333333332,2.083333333333333
pc_id_o_tag/hc_o + pc_if_o_tag/hc_o,10,480,0.020833333333333332,2.083333333333333
if_stage/hc_o + tcr/hc_o_32,66,3252,0.02029520295202952,2.029520295202952
lsu_reg/hc_o + tpr/hc_o_32,64,3192,0.020050125313283207,2.0050125313283207
regfile_alu_waddr_ex_o_tag + tpr_load_store_mode/hc_o,64,3252,0.01968019680196802,1.968019680196802
regfile_alu_waddr_ex_o_tag + tpr_load_store_enable/hc_o,64,3252,0.01968019680196802,1.968019680196802
csr_group12/hc_o + regfile_alu_waddr_ex_o_tag,64,3252,0.01968019680196802,1.968019680196802
csr_group15/hc_o + regfile_alu_waddr_ex_o_tag,64,3252,0.01968019680196802,1.968019680196802
tpr/hc_o_32 + tpr_q,112,5760,0.019444444444444445,1.9444444444444444
memory_set_o_tag + rdata_offset_q_tag,14,720,0.019444444444444445,1.9444444444444444
check_d_o_tag + memory_set_o_tag,7,360,0.019444444444444445,1.9444444444444444
is_store_post_o_tag + memory_set_o_tag,7,360,0.019444444444444445,1.9444444444444444
memory_set_o_tag + register_set_o_tag,7,360,0.019444444444444445,1.9444444444444444
memory_set_o_tag + rs1_o_tag,7,360,0.019444444444444445,1.9444444444444444
data_we_q_tag + memory_set_o_tag,7,360,0.019444444444444445,1.9444444444444444
if_stage/hc_o + tpr/hc_o_32,63,3252,0.01937269372693727,1.9372693726937271
pc_if_o_tag/hc_o + regfile_alu_waddr_ex_o_tag,64,3312,0.01932367149758454,1.932367149758454
memory_set_o_tag/hc_o + regfile_alu_waddr_ex_o_tag,64,3312,0.01932367149758454,1.932367149758454
id_group9/hc_o + regfile_alu_waddr_ex_o_tag,32,1656,0.01932367149758454,1.932367149758454
tcr/hc_o_32 + tcr_q,110,5760,0.019097222222222224,1.9097222222222223
rdata_q_tag + tpr_load_store_mode/hc_o,32,1680,0.01904761904761905,1.9047619047619049
rdata_q_tag + tpr_load_store_enable/hc_o,32,1680,0.01904761904761905,1.9047619047619049
hc_o_5 + tpr_load_store_mode/hc_o,32,1680,0.01904761904761905,1.9047619047619049
